Damage case,Intact draft,Intact trim,pi * ri * vi,Equilibrium angle of heel,Downflooding angle,Downflooding opening,Maximum GZ,Range,s,si,ai
3.10,4.000,0.000,0.0000,11.51,31.19,aft starboard,0.282,19.68,1.0000,1.0000,0.0000
3.11,4.000,0.000,0.0000,10.67,31.88,aft starboard,0.302,21.21,1.0000,1.0000,0.0000
3.12,4.000,0.000,0.0000,6.69,32.64,mid starboard,0.365,25.96,1.0000,1.0000,0.0000
3.13,4.000,0.000,0.0112,6.74,32.01,mid starboard,0.273,25.27,1.0000,1.0000,0.0112
3.14,4.000,0.000,0.0000,1.71,33.48,mid starboard,0.424,31.77,1.0000,1.0000,0.0000
3.15,4.000,0.000,0.0010,1.25,33.30,mid starboard,0.398,32.06,1.0000,1.0000,0.0010
3.16,4.000,0.000,0.0000,7.57,32.62,mid starboard,0.352,25.05,1.0000,1.0000,0.0000
3.17,4.000,0.000,0.0055,2.18,32.68,mid starboard,0.324,30.50,1.0000,1.0000,0.0055
3.18,4.000,0.000,0.0000,3.61,33.21,mid starboard,0.405,29.60,1.0000,1.0000,0.0000
3.19,4.000,0.000,0.0013,0.22,33.62,mid starboard,0.436,33.40,1.0000,1.0000,0.0013
3.20,4.000,0.000,0.0000,0.23,32.84,mid starboard,0.501,32.60,1.0000,1.0000,0.0000
4.1,4.000,0.000,0.0000,4.04,27.80,aft starboard,0.375,23.76,1.0000,1.0000,0.0000
4.2,4.000,0.000,0.0169,2.68,30.58,aft starboard,0.329,27.90,1.0000,1.0000,0.0169
4.3,4.000,0.000,0.0000,5.35,31.47,aft starboard,0.366,26.12,1.0000,1.0000,0.0000
4.4,4.000,0.000,0.0004,4.24,32.15,aft starboard,0.381,27.91,1.0000,1.0000,0.0004
4.5,4.000,0.000,0.0000,6.02,30.57,aft starboard,0.362,24.55,1.0000,1.0000,0.0000
4.6,4.000,0.000,0.0082,4.34,30.79,aft starboard,0.311,26.45,1.0000,1.0000,0.0082
4.7,4.000,0.000,0.0000,12.37,30.68,aft starboard,0.264,18.31,1.0000,1.0000,0.0000
4.8,4.000,0.000,0.0005,8.49,31.42,aft starboard,0.322,22.92,1.0000,1.0000,0.0005
4.9,4.000,0.000,0.0003,8.02,31.71,aft starboard,0.336,23.69,1.0000,1.0000,0.0003
4.10,4.000,0.000,0.0000,12.40,31.12,aft starboard,0.269,18.72,1.0000,1.0000,0.0000
4.11,4.000,0.000,0.0006,11.06,31.66,aft starboard,0.292,20.59,1.0000,1.0000,0.0006
4.12,4.000,0.000,0.0233,6.74,31.92,mid starboard,0.257,25.17,1.0000,1.0000,0.0233
4.13,4.000,0.000,0.0002,7.30,32.54,mid starboard,0.355,25.24,1.0000,1.0000,0.0002
4.14,4.000,0.000,0.0003,6.78,32.72,mid starboard,0.359,25.94,1.0000,1.0000,0.0003
4.15,4.000,0.000,0.0000,12.08,31.75,mid starboard,0.282,19.67,1.0000,1.0000,0.0000
4.16,4.000,0.000,0.0000,1.86,33.45,mid starboard,0.421,31.59,1.0000,1.0000,0.0000
4.17,4.000,0.000,0.0033,1.25,33.25,mid starboard,0.390,32.01,1.0000,1.0000,0.0033
4.18,4.000,0.000,0.0180,2.18,32.51,mid starboard,0.309,30.33,1.0000,1.0000,0.0180
4.19,4.000,0.000,0.0002,3.56,33.25,mid starboard,0.401,29.70,1.0000,1.0000,0.0002
4.20,4.000,0.000,0.0006,4.08,33.15,mid starboard,0.398,29.07,1.0000,1.0000,0.0006
5.1,4.000,0.000,0.0009,5.00,30.33,aft starboard,0.365,25.33,1.0000,1.0000,0.0009
5.2,4.000,0.000,0.0003,6.72,30.21,aft starboard,0.348,23.48,1.0000,1.0000,0.0003
5.3,4.000,0.000,0.0000,10.14,30.62,aft starboard,0.299,20.48,1.0000,1.0000,0.0000
5.4,4.000,0.000,0.0000,11.02,29.67,aft starboard,0.294,18.64,1.0000,1.0000,0.0000
5.5,4.000,0.000,0.0119,10.69,30.10,aft starboard,0.214,19.41,1.0000,1.0000,0.0119
5.6,4.000,0.000,0.0000,9.98,31.49,mid starboard,0.332,21.51,1.0000,1.0000,0.0000
5.7,4.000,0.000,0.0024,9.04,31.66,mid starboard,0.253,22.63,1.0000,1.0000,0.0024
5.8,4.000,0.000,0.0000,2.92,33.16,mid starboard,0.416,30.24,1.0000,1.0000,0.0000
5.9,4.000,0.000,0.0002,1.84,33.21,mid starboard,0.393,31.37,1.0000,1.0000,0.0002
5.10,4.000,0.000,0.0000,9.21,31.70,mid starboard,0.367,22.50,1.0000,1.0000,0.0000
5.11,4.000,0.000,0.0000,2.18,32.51,mid starboard,0.309,30.33,1.0000,1.0000,0.0000
5.12,4.000,0.000,0.0056,4.48,32.39,mid starboard,0.306,27.91,1.0000,1.0000,0.0056
5.13,4.000,0.000,0.0043,0.22,33.62,mid starboard,0.436,33.40,1.0000,1.0000,0.0043
5.14,4.000,0.000,0.0030,0.27,32.77,mid starboard,0.502,32.50,1.0000,1.0000,0.0030
6.1,4.000,0.000,0.0000,9.58,27.74,aft starboard,0.284,18.16,1.0000,1.0000,0.0000
6.2,4.000,0.000,0.0002,6.25,31.05,aft starboard,0.350,24.80,1.0000,1.0000,0.0002
6.3,4.000,0.000,0.0162,5.73,28.70,aft starboard,0.221,22.97,1.0000,1.0000,0.0162
6.4,4.000,0.000,0.0000,5.56,27.33,aft starboard,0.367,21.77,1.0000,1.0000,0.0000
6.5,4.000,0.000,0.0001,6.72,30.21,aft starboard,0.348,23.48,1.0000,1.0000,0.0001
6.6,4.000,0.000,0.0001,9.85,30.68,aft starboard,0.296,20.82,1.0000,1.0000,0.0001
6.7,4.000,0.000,0.0207,14.92,28.37,aft starboard,0.114,13.45,0.9447,0.9447,0.0196
6.8,4.000,0.000,0.0000,11.12,29.56,aft starboard,0.293,18.44,1.0000,1.0000,0.0000
6.9,4.000,0.000,0.0000,13.18,30.71,aft starboard,0.249,17.53,1.0000,1.0000,0.0000
6.10,4.000,0.000,0.0143,20.58,29.34,aft starboard,0.060,8.76,0.7231,0.7231,0.0103
6.11,4.000,0.000,0.0000,12.88,30.98,aft starboard,0.266,18.10,1.0000,1.0000,0.0000
6.12,4.000,0.000,0.0000,12.12,31.57,aft starboard,0.276,19.45,1.0000,1.0000,0.0000
6.13,4.000,0.000,0.0057,9.04,31.57,mid starboard,0.237,22.53,1.0000,1.0000,0.0057
6.14,4.000,0.000,0.0000,10.14,31.38,mid starboard,0.333,21.25,1.0000,1.0000,0.0000
6.15,4.000,0.000,0.0000,8.16,32.40,mid starboard,0.347,24.24,1.0000,1.0000,0.0000
6.16,4.000,0.000,0.0025,8.94,31.60,mid starboard,0.227,22.66,1.0000,1.0000,0.0025
6.17,4.000,0.000,0.0000,3.00,33.13,mid starboard,0.417,30.14,1.0000,1.0000,0.0000
6.18,4.000,0.000,0.0008,1.84,33.16,mid starboard,0.385,31.32,1.0000,1.0000,0.0008
6.19,4.000,0.000,0.0003,8.77,32.43,mid starboard,0.333,23.66,1.0000,1.0000,0.0003
6.20,4.000,0.000,0.0000,9.38,31.61,mid starboard,0.369,22.23,1.0000,1.0000,0.0000
6.21,4.000,0.000,0.0181,4.48,32.22,mid starboard,0.285,27.74,1.0000,1.0000,0.0181
6.22,4.000,0.000,0.0000,5.20,32.96,mid starboard,0.387,27.76,1.0000,1.0000,0.0000
6.23,4.000,0.000,0.0021,3.92,32.25,mid starboard,0.279,28.34,1.0000,1.0000,0.0021
6.24,4.000,0.000,0.0000,9.36,31.66,mid starboard,0.366,22.30,1.0000,1.0000,0.0000
7.1,4.000,0.000,0.0005,4.74,26.98,aft starboard,0.355,22.24,1.0000,1.0000,0.0005
7.2,4.000,0.000,0.0382,6.72,26.70,aft starboard,0.227,19.98,1.0000,1.0000,0.0382
7.3,4.000,0.000,0.0000,9.58,27.74,aft starboard,0.284,18.16,1.0000,1.0000,0.0000
7.4,4.000,0.000,0.0106,8.61,27.70,aft starboard,0.224,19.09,1.0000,1.0000,0.0106
7.5,4.000,0.000,0.0000,11.78,29.60,aft starboard,0.263,17.81,1.0000,1.0000,0.0000
7.6,4.000,0.000,0.0002,11.29,30.24,aft starboard,0.276,18.95,1.0000,1.0000,0.0002
7.7,4.000,0.000,0.0004,11.97,29.31,aft starboard,0.272,17.34,1.0000,1.0000,0.0004
7.8,4.000,0.000,0.0102,20.58,29.28,aft starboard,0.048,8.70,0.6819,0.6819,0.0069
7.9,4.000,0.000,0.0002,10.79,31.31,mid starboard,0.317,20.52,1.0000,1.0000,0.0002
7.10,4.000,0.000,0.0000,3.17,33.11,mid starboard,0.413,29.95,1.0000,1.0000,0.0000
7.11,4.000,0.000,0.0011,10.05,31.52,mid starboard,0.354,21.46,1.0000,1.0000,0.0011
7.12,4.000,0.000,0.0002,4.48,32.22,mid starboard,0.285,27.74,1.0000,1.0000,0.0002
7.13,4.000,0.000,0.0000,9.53,31.56,mid starboard,0.368,22.03,1.0000,1.0000,0.0000
7.14,4.000,0.000,0.0294,0.35,32.50,mid starboard,0.495,32.15,1.0000,1.0000,0.0294
